"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-989DEF\Memory\Cache Bytes"	"\\SALAVATI-989DEF\Memory\Pool Paged Allocs"	"\\SALAVATI-989DEF\Memory\System Driver Total Bytes"	"\\SALAVATI-989DEF\System\Context Switches/sec"	"\\SALAVATI-989DEF\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 16:46:40.984"	"46411776"	"47222"	"2215936"	"1288.129363992615"	"1289.1232909710043"
"12/11/2009 16:46:41.984"	"46178304"	"46952"	"2215936"	"1210.2356849330874"	"1212.2377290768973"
"12/11/2009 16:46:42.984"	"46333952"	"47797"	"2215936"	"2529.9426562920271"	"2527.9307734639619"
"12/11/2009 16:46:43.984"	"46374912"	"47768"	"2215936"	"1252.7229232836203"	"1254.7113723681975"
"12/11/2009 16:46:44.984"	"46489600"	"47869"	"2215936"	"1252.2793607659085"	"1252.2793607659085"
"12/11/2009 16:46:45.984"	"46477312"	"47715"	"2215936"	"1297.9328820887163"	"1295.9190219148006"
"12/11/2009 16:46:46.984"	"46596096"	"47815"	"2215936"	"1249.0538282618318"	"1247.0537420676576"
"12/11/2009 16:46:47.984"	"46600192"	"47740"	"2215936"	"1262.7588459566382"	"1262.7588459566382"
"12/11/2009 16:46:48.984"	"46637056"	"47841"	"2215936"	"1298.9178053659859"	"1298.9178053659859"
"12/11/2009 16:46:49.984"	"46653440"	"47827"	"2215936"	"1257.0617536452953"	"1257.0617536452953"
"12/11/2009 16:46:50.984"	"46563328"	"47803"	"2215936"	"1304.3383618080547"	"1302.336307530529"
"12/11/2009 16:46:51.984"	"46530560"	"48433"	"2215936"	"2445.1028688709785"	"2442.1027426515052"
"12/11/2009 16:46:52.984"	"46587904"	"48403"	"2215936"	"1258.7755673280819"	"1258.7755673280819"
"12/11/2009 16:46:53.984"	"46968832"	"48631"	"2215936"	"1220.5275656405854"	"1220.5275656405854"
"12/11/2009 16:46:54.984"	"46690304"	"48344"	"2215936"	"1291.5624342585597"	"1296.5607408926871"
"12/11/2009 16:46:55.984"	"46878720"	"48573"	"2215936"	"1276.7877740106544"	"1272.7600523260783"
"12/11/2009 16:46:56.984"	"46809088"	"48417"	"2215936"	"1276.5818291972441"	"713.8518328377113"
"12/11/2009 16:46:57.984"	"46850048"	"48531"	"2215936"	"1340.2279384604265"	"1338.2140722869322"
"12/11/2009 16:46:58.984"	"46862336"	"48453"	"2215936"	"1268.780199736156"	"1268.780199736156"
"12/11/2009 16:46:59.984"	"46854144"	"48386"	"2215936"	"1656.5165966431357"	"1656.5165966431357"
"12/11/2009 16:47:00.984"	"46952448"	"49337"	"2215936"	"2685.4766761288306"	"2651.24112795171"
"12/11/2009 16:47:01.984"	"46555136"	"49195"	"2215936"	"1326.3574768611977"	"1324.3554278395204"
"12/11/2009 16:47:02.984"	"46723072"	"49295"	"2215936"	"1340.0655228674086"	"1340.0655228674086"
"12/11/2009 16:47:03.984"	"46493696"	"49137"	"2215936"	"1262.2939730811308"	"1264.2960253778494"
"12/11/2009 16:47:04.984"	"46694400"	"49237"	"2215936"	"1345.0052198039468"	"1342.9992463217636"
"12/11/2009 16:47:05.984"	"46637056"	"49331"	"2215936"	"1315.5024483988389"	"1316.4937840796217"
