"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-ADBF30\Memory\Cache Bytes"	"\\SALAVATI-ADBF30\Memory\Pool Paged Allocs"	"\\SALAVATI-ADBF30\Memory\System Driver Total Bytes"	"\\SALAVATI-ADBF30\System\Context Switches/sec"	"\\SALAVATI-ADBF30\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 13:25:04.796"	"65081344"	"56194"	"3018752"	"5023.4258508916091"	"5027.383641595482"
"12/11/2009 13:25:05.796"	"64753664"	"56238"	"3018752"	"5846.4811328709611"	"5731.0570418357402"
"12/11/2009 13:25:06.796"	"64765952"	"56374"	"3018752"	"14665.287956938744"	"14667.280252544902"
"12/11/2009 13:25:07.796"	"64835584"	"56466"	"3018752"	"4548.8511395949345"	"4543.8247847445537"
"12/11/2009 13:25:08.796"	"64905216"	"56374"	"3018752"	"3752.5013510477206"	"3755.5162155504372"
"12/11/2009 13:25:09.796"	"65003520"	"56442"	"3018752"	"4775.0130460032133"	"4765.9770667319708"
"12/11/2009 13:25:10.796"	"65323008"	"56447"	"3018752"	"3415.5777861746437"	"3415.5777861746437"
"12/11/2009 13:25:11.796"	"65388544"	"56502"	"3018752"	"3578.2523521708194"	"3589.2963409120875"
"12/11/2009 13:25:12.796"	"65593344"	"56496"	"3018752"	"3274.8506776876802"	"3262.7551996537463"
"12/11/2009 13:25:13.796"	"65036288"	"56525"	"3018752"	"6221.3102067929512"	"6211.416265624388"
"12/11/2009 13:25:14.796"	"65114112"	"56471"	"3018752"	"2915.8208644403426"	"2912.8096897094233"
"12/11/2009 13:25:15.796"	"65232896"	"56510"	"3018752"	"3082.2393808534148"	"3082.2393808534148"
"12/11/2009 13:25:16.796"	"65478656"	"56666"	"3018752"	"3993.3419455119583"	"3996.3102373445986"
"12/11/2009 13:25:17.796"	"65576960"	"56581"	"3018752"	"3319.9379674625998"	"3318.9385881828098"
"12/11/2009 13:25:18.796"	"65724416"	"56582"	"3018752"	"3774.6818350063536"	"3774.6818350063536"
"12/11/2009 13:25:19.796"	"65564672"	"56545"	"3018752"	"3432.9925655506468"	"3432.9925655506468"
"12/11/2009 13:25:20.796"	"65634304"	"56571"	"3018752"	"4000.9002667286227"	"3995.8803165821628"
"12/11/2009 13:25:21.796"	"65241088"	"56612"	"3018752"	"2985.1405834621141"	"2984.1511434278209"
"12/11/2009 13:25:22.796"	"65421312"	"56577"	"3018752"	"2733.0941524436721"	"2730.0741589050599"
"12/11/2009 13:25:23.796"	"65097728"	"56563"	"3018752"	"2992.8380301337788"	"2995.8100639273575"
